Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,276,Germany,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,289513,,391021,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,288,Ghana,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,341000,,743688,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,300,Greece,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,143,,1310,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,324,Guinea,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,600000,,2116846,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,328,Guyana,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,16000,,34445,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,344,"China, Hong Kong SAR",,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,72610,,993065,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,348,Hungary,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,2024,,5170,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,360,Indonesia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,75000,,233101,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,368,Iraq,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,4600,,80682,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,381,Italy,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,225,,1391,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,384,Côte d'Ivoire,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,500000,,1849821,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,400,Jordan,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,564,,2466,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,404,Kenya,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,2050,,7263,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,414,Kuwait,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,16000,,40970,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,422,Lebanon,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,625000,,1328385,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,434,Libya,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,50800,,180190,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,251,France,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,262590,,478765,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,372,Ireland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,3056119,,2987011,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,442,Luxembourg,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,373,,1072,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,458,Malaysia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,75000,,147262,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,466,Mali,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,75000,,288687,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,470,Malta,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,38003,,119163,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1048,,4596,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,646,Rwanda,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,341,,1362,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,654,Saint Helena,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1889,,4805,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,659,Saint Kitts and Nevis,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1000,,2607,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,662,Saint Lucia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,2000,,4003,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,682,Saudi Arabia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,24000,,63488,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,702,Singapore,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,108,,1285,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,3747943,,3999666,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,554,New Zealand,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,28,,3834,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,562,Niger,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,50000,,112785,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,579,Norway,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,4449,,22581,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,604,Peru,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,247274,,538100,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,9725,,19537,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,26740,,70782,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,740,Suriname,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,25000,,66396,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,630,,3708,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,757,Switzerland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1000,,1534,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,764,Thailand,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,160,,2297,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,143181,,357664,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,800,Uganda,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,829,,3733,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,818,Egypt,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,33000,,72015,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,842,United States of America,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,274,,14536,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,854,Burkina Faso,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,50000,,162938,,,0
HS,2015,201510,October 2015,4,0,2,Exports,826,United Kingdom,,887,Yemen,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,123450,,308397,,,0
HS,2015,201510,October 2015,4,0,1,Imports,826,United Kingdom,,752,Sweden,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,156634,,359728,,,0
HS,2015,201510,October 2015,4,0,1,Imports,826,United Kingdom,,620,Portugal,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,3144,,17038,,,0
HS,2015,201510,October 2015,4,0,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,86392,,163304,,,0
HS,2015,201510,October 2015,4,0,1,Imports,826,United Kingdom,,724,Spain,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,749196,,1565059,,,0
HS,2015,201510,October 2015,4,0,1,Imports,826,United Kingdom,,528,Netherlands,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1529294,,3481029,,,0
HS,2015,201510,October 2015,4,0,1,Imports,826,United Kingdom,,381,Italy,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,21210,,95336,,,0
HS,2015,201510,October 2015,4,0,1,Imports,826,United Kingdom,,276,Germany,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1796068,,3191089,,,0
HS,2015,201510,October 2015,4,0,1,Imports,826,United Kingdom,,440,Lithuania,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,32519,,59217,,,0
HS,2015,201510,October 2015,4,0,1,Imports,826,United Kingdom,,372,Ireland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,761009,,1995251,,,0
HS,2015,201510,October 2015,4,0,1,Imports,826,United Kingdom,,251,France,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1713245,,4429382,,,0
HS,2015,201510,October 2015,4,0,1,Imports,826,United Kingdom,,208,Denmark,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,10170,,25854,,,0
HS,2015,201510,October 2015,4,0,1,Imports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,6113,,60259,,,0
HS,2015,201510,October 2015,4,0,1,Imports,826,United Kingdom,,56,Belgium,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1176266,,2605843,,,0
HS,2015,201510,October 2015,4,0,1,Imports,826,United Kingdom,,0,World,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,8041260,,18048389,,,0
HS,2015,201511,November 2015,4,0,1,Imports,826,United Kingdom,,0,World,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,7686759,,17842846,,,0
HS,2015,201511,November 2015,4,0,1,Imports,826,United Kingdom,,56,Belgium,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,973582,,2595295,,,0
HS,2015,201511,November 2015,4,0,1,Imports,826,United Kingdom,,40,Austria,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,4200,,12718,,,0
HS,2015,201511,November 2015,4,0,1,Imports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,177,,551,,,0
HS,2015,201511,November 2015,4,0,1,Imports,826,United Kingdom,,208,Denmark,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,33130,,52851,,,0
HS,2015,201511,November 2015,4,0,1,Imports,826,United Kingdom,,276,Germany,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1803608,,3489713,,,0
HS,2015,201511,November 2015,4,0,1,Imports,826,United Kingdom,,251,France,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1713026,,4287193,,,0
HS,2015,201511,November 2015,4,0,1,Imports,826,United Kingdom,,372,Ireland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,741883,,1954274,,,0
HS,2015,201511,November 2015,4,0,1,Imports,826,United Kingdom,,381,Italy,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,22648,,68659,,,0
HS,2015,201511,November 2015,4,0,1,Imports,826,United Kingdom,,440,Lithuania,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,47281,,77284,,,0
HS,2015,201511,November 2015,4,0,1,Imports,826,United Kingdom,,528,Netherlands,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1272720,,2885084,,,0
HS,2015,201511,November 2015,4,0,1,Imports,826,United Kingdom,,620,Portugal,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,712,,3303,,,0
HS,2015,201511,November 2015,4,0,1,Imports,826,United Kingdom,,752,Sweden,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,137769,,329667,,,0
HS,2015,201511,November 2015,4,0,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,252077,,402952,,,0
HS,2015,201511,November 2015,4,0,1,Imports,826,United Kingdom,,703,Slovakia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,22,,176,,,0
HS,2015,201511,November 2015,4,0,1,Imports,826,United Kingdom,,724,Spain,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,683924,,1683128,,,0
HS,2015,201511,November 2015,4,0,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,181699,,383719,,,0
HS,2015,201511,November 2015,4,0,2,Exports,826,United Kingdom,,716,Zimbabwe,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,25500,,52693,,,0
HS,2015,201511,November 2015,4,0,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,3375,,4836,,,0
HS,2015,201511,November 2015,4,0,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1408,,3441,,,0
HS,2015,201511,November 2015,4,0,2,Exports,826,United Kingdom,,757,Switzerland,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,273,,2003,,,0
HS,2015,201511,November 2015,4,0,2,Exports,826,United Kingdom,,764,Thailand,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,275000,,613443,,,0
HS,2015,201511,November 2015,4,0,2,Exports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,77155,,274367,,,0
HS,2015,201511,November 2015,4,0,2,Exports,826,United Kingdom,,834,United Rep. of Tanzania,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,89,,2226,,,0
HS,2015,201511,November 2015,4,0,2,Exports,826,United Kingdom,,854,Burkina Faso,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,100000,,395525,,,0
HS,2015,201511,November 2015,4,0,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,766,,3281,,,0
HS,2015,201511,November 2015,4,0,2,Exports,826,United Kingdom,,634,Qatar,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,600,,1317,,,0
HS,2015,201511,November 2015,4,0,2,Exports,826,United Kingdom,,654,Saint Helena,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1064,,2872,,,0
HS,2015,201511,November 2015,4,0,2,Exports,826,United Kingdom,,659,Saint Kitts and Nevis,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,1000,,2206,,,0
HS,2015,201511,November 2015,4,0,2,Exports,826,United Kingdom,,670,Saint Vincent and the Grenadines,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,16000,,39832,,,0
HS,2015,201511,November 2015,4,0,2,Exports,826,United Kingdom,,682,Saudi Arabia,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,18245,,110919,,,0
HS,2015,201511,November 2015,4,0,2,Exports,826,United Kingdom,,694,Sierra Leone,,,,,,,,,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,0,,,,,,15500,,60584,,,0
